Week Ending Date,Report Date,Date,Weighted Prices,Sales
09/02/2017,09/07/2017,08/05/2017,1.6822,"11,874,522"
09/02/2017,09/07/2017,08/12/2017,1.7375,"11,227,992"
09/02/2017,09/07/2017,08/19/2017,1.7428,"12,623,110"
09/02/2017,09/07/2017,08/26/2017,1.7547,"12,520,348"
09/02/2017,09/07/2017,09/02/2017,1.7342,"10,933,568"
08/26/2017,08/30/2017,08/26/2017,1.7551,"12,341,407"
08/26/2017,08/30/2017,08/19/2017,1.7428,"12,623,110"
08/26/2017,08/30/2017,08/12/2017,1.7375,"11,227,992"
08/26/2017,08/30/2017,08/05/2017,1.6822,"11,874,522"
08/26/2017,08/30/2017,07/29/2017,1.6226,"11,933,852"
08/19/2017,08/23/2017,07/22/2017,1.5907,"11,217,751"
08/19/2017,08/23/2017,07/29/2017,1.6226,"11,933,852"
08/19/2017,08/23/2017,08/05/2017,1.6822,"11,874,522"
08/19/2017,08/23/2017,08/12/2017,1.7376,"11,228,718"
08/19/2017,08/23/2017,08/19/2017,1.7429,"12,414,048"
08/12/2017,08/16/2017,08/12/2017,1.7375,"10,981,870"
08/12/2017,08/16/2017,08/05/2017,1.6822,"11,874,522"
08/12/2017,08/16/2017,07/29/2017,1.6226,"11,933,852"
08/12/2017,08/16/2017,07/22/2017,1.5907,"11,217,751"
08/12/2017,08/16/2017,07/15/2017,1.5866,"14,121,953"
08/05/2017,08/09/2017,07/08/2017,1.6113,"12,066,404"
08/05/2017,08/09/2017,07/15/2017,1.5866,"14,121,953"
08/05/2017,08/09/2017,07/22/2017,1.5907,"11,217,751"
08/05/2017,08/09/2017,07/29/2017,1.6226,"11,933,852"
08/05/2017,08/09/2017,08/05/2017,1.6813,"11,698,761"
07/29/2017,08/02/2017,07/29/2017,1.6208,"11,725,036"
07/29/2017,08/02/2017,07/22/2017,1.5907,"11,217,751"
07/29/2017,08/02/2017,07/15/2017,1.5866,"14,121,953"
07/29/2017,08/02/2017,07/08/2017,1.6113,"12,066,404"
07/29/2017,08/02/2017,07/01/2017,1.6484,"11,491,967"
07/22/2017,07/26/2017,06/24/2017,1.6927,"12,070,937"
07/22/2017,07/26/2017,07/01/2017,1.6450,"11,688,046"
07/22/2017,07/26/2017,07/08/2017,1.6110,"12,026,304"
07/22/2017,07/26/2017,07/15/2017,1.5895,"13,165,755"
07/22/2017,07/26/2017,07/22/2017,1.5881,"10,930,590"
07/15/2017,07/19/2017,07/15/2017,1.5893,"12,988,131"
07/15/2017,07/19/2017,07/08/2017,1.6110,"12,026,304"
07/15/2017,07/19/2017,07/01/2017,1.6450,"11,688,046"
07/15/2017,07/19/2017,06/24/2017,1.6927,"12,070,936"
07/15/2017,07/19/2017,06/17/2017,1.7053,"13,725,309"
07/08/2017,07/12/2017,06/10/2017,1.7152,"11,721,705"
07/08/2017,07/12/2017,06/17/2017,1.7057,"13,504,666"
07/08/2017,07/12/2017,06/24/2017,1.6933,"12,070,936"
07/08/2017,07/12/2017,07/01/2017,1.6419,"11,605,132"
07/08/2017,07/12/2017,07/08/2017,1.6134,"11,723,891"
07/01/2017,07/06/2017,07/01/2017,1.6433,"11,445,166"
07/01/2017,07/06/2017,06/24/2017,1.6934,"12,029,611"
07/01/2017,07/06/2017,06/17/2017,1.7057,"13,504,666"
07/01/2017,07/06/2017,06/10/2017,1.7152,"11,721,705"
07/01/2017,07/06/2017,06/03/2017,1.6758,"11,551,984"
06/24/2017,06/28/2017,05/27/2017,1.6127,"12,313,911"
06/24/2017,06/28/2017,06/03/2017,1.6758,"11,551,984"
06/24/2017,06/28/2017,06/10/2017,1.7152,"11,721,705"
06/24/2017,06/28/2017,06/17/2017,1.7057,"13,504,666"
06/24/2017,06/28/2017,06/24/2017,1.6959,"11,777,760"
06/17/2017,06/21/2017,06/17/2017,1.7057,"13,504,666"
06/17/2017,06/21/2017,06/10/2017,1.7152,"11,717,788"
06/17/2017,06/21/2017,06/03/2017,1.6758,"11,551,984"
06/17/2017,06/21/2017,05/27/2017,1.6127,"12,313,911"
06/17/2017,06/21/2017,05/20/2017,1.5752,"12,441,244"
06/10/2017,06/14/2017,05/13/2017,1.5378,"11,649,494"
06/10/2017,06/14/2017,05/20/2017,1.5752,"12,441,244"
06/10/2017,06/14/2017,05/27/2017,1.6127,"12,313,912"
06/10/2017,06/14/2017,06/03/2017,1.6752,"11,347,984"
06/10/2017,06/14/2017,06/10/2017,1.7156,"11,741,062"
06/03/2017,06/07/2017,06/03/2017,1.6752,"11,347,984"
06/03/2017,06/07/2017,05/27/2017,1.6127,"12,313,912"
06/03/2017,06/07/2017,05/20/2017,1.5752,"12,441,244"
06/03/2017,06/07/2017,05/13/2017,1.5378,"11,649,494"
06/03/2017,06/07/2017,05/06/2017,1.5253,"12,749,420"
05/27/2017,06/01/2017,04/29/2017,1.5145,"12,639,327"
05/27/2017,06/01/2017,05/06/2017,1.5253,"12,749,420"
05/27/2017,06/01/2017,05/13/2017,1.5378,"11,649,494"
05/27/2017,06/01/2017,05/20/2017,1.5752,"12,441,244"
05/27/2017,06/01/2017,05/27/2017,1.6122,"12,269,611"
05/20/2017,05/24/2017,05/20/2017,1.5743,"12,308,331"
05/20/2017,05/24/2017,05/13/2017,1.5379,"11,682,002"
05/20/2017,05/24/2017,05/06/2017,1.5253,"12,749,420"
05/20/2017,05/24/2017,04/29/2017,1.5145,"12,639,327"
05/20/2017,05/24/2017,04/22/2017,1.5028,"14,005,273"
05/13/2017,05/17/2017,04/15/2017,1.4981,"14,511,509"
05/13/2017,05/17/2017,04/22/2017,1.5030,"13,842,532"
05/13/2017,05/17/2017,04/29/2017,1.5145,"12,639,327"
05/13/2017,05/17/2017,05/06/2017,1.5253,"12,788,489"
05/13/2017,05/17/2017,05/13/2017,1.5370,"11,543,600"
05/06/2017,05/10/2017,05/06/2017,1.5253,"12,683,262"
05/06/2017,05/10/2017,04/29/2017,1.5145,"12,639,327"
05/06/2017,05/10/2017,04/22/2017,1.5030,"13,842,532"
05/06/2017,05/10/2017,04/15/2017,1.4981,"14,511,509"
05/06/2017,05/10/2017,04/08/2017,1.4662,"12,850,570"
04/29/2017,05/03/2017,04/01/2017,1.4511,"13,596,032"
04/29/2017,05/03/2017,04/08/2017,1.4662,"12,850,570"
04/29/2017,05/03/2017,04/15/2017,1.4981,"14,511,509"
04/29/2017,05/03/2017,04/22/2017,1.5030,"13,842,532"
04/29/2017,05/03/2017,04/29/2017,1.5142,"12,452,471"
04/22/2017,04/26/2017,04/22/2017,1.5033,"13,653,534"
04/22/2017,04/26/2017,04/15/2017,1.4981,"14,483,464"
04/22/2017,04/26/2017,04/08/2017,1.4662,"12,850,570"
04/22/2017,04/26/2017,04/01/2017,1.4511,"13,596,032"
04/22/2017,04/26/2017,03/25/2017,1.4838,"13,144,907"
04/15/2017,04/19/2017,03/18/2017,1.5441,"12,850,774"
04/15/2017,04/19/2017,03/25/2017,1.4838,"13,144,907"
04/15/2017,04/19/2017,04/01/2017,1.4509,"13,424,094"
04/15/2017,04/19/2017,04/08/2017,1.4655,"12,627,278"
04/15/2017,04/19/2017,04/15/2017,1.4985,"14,364,443"
04/08/2017,04/12/2017,04/08/2017,1.4654,"12,599,233"
04/08/2017,04/12/2017,04/01/2017,1.4509,"13,424,094"
04/08/2017,04/12/2017,03/25/2017,1.4838,"13,144,907"
04/08/2017,04/12/2017,03/18/2017,1.5441,"12,850,775"
04/08/2017,04/12/2017,03/11/2017,1.5949,"13,031,307"
04/01/2017,04/05/2017,03/04/2017,1.6372,"13,071,484"
04/01/2017,04/05/2017,03/11/2017,1.5949,"13,031,307"
04/01/2017,04/05/2017,03/18/2017,1.5441,"12,850,775"
04/01/2017,04/05/2017,03/25/2017,1.4838,"13,144,907"
04/01/2017,04/05/2017,04/01/2017,1.4499,"13,193,855"
03/25/2017,03/29/2017,03/25/2017,1.4849,"12,756,472"
03/25/2017,03/29/2017,03/18/2017,1.5441,"12,850,775"
03/25/2017,03/29/2017,03/11/2017,1.5949,"13,031,307"
03/25/2017,03/29/2017,03/04/2017,1.6372,"13,071,484"
03/25/2017,03/29/2017,02/25/2017,1.6727,"11,424,979"
03/18/2017,03/22/2017,02/18/2017,1.7135,"13,509,147"
03/18/2017,03/22/2017,02/25/2017,1.6727,"11,424,979"
03/18/2017,03/22/2017,03/04/2017,1.6372,"13,071,484"
03/18/2017,03/22/2017,03/11/2017,1.5949,"13,031,307"
03/18/2017,03/22/2017,03/18/2017,1.5441,"12,850,775"
03/11/2017,03/15/2017,03/11/2017,1.5944,"12,991,427"
03/11/2017,03/15/2017,03/04/2017,1.6369,"13,229,368"
03/11/2017,03/15/2017,02/25/2017,1.6729,"11,463,523"
03/11/2017,03/15/2017,02/18/2017,1.7134,"13,520,767"
03/11/2017,03/15/2017,02/11/2017,1.7299,"12,512,509"
03/04/2017,03/08/2017,02/04/2017,1.7201,"13,741,385"
03/04/2017,03/08/2017,02/11/2017,1.7304,"12,618,594"
03/04/2017,03/08/2017,02/18/2017,1.7134,"13,520,767"
03/04/2017,03/08/2017,02/25/2017,1.6729,"11,463,523"
03/04/2017,03/08/2017,03/04/2017,1.6367,"13,189,534"
02/25/2017,03/01/2017,02/25/2017,1.6729,"11,463,523"
02/25/2017,03/01/2017,02/18/2017,1.7134,"13,520,767"
02/25/2017,03/01/2017,02/11/2017,1.7304,"12,618,594"
02/25/2017,03/01/2017,02/04/2017,1.7201,"13,741,385"
02/25/2017,03/01/2017,01/28/2017,1.7201,"13,221,772"
02/18/2017,02/23/2017,01/21/2017,1.7092,"13,646,584"
02/18/2017,02/23/2017,01/28/2017,1.7198,"13,227,632"
02/18/2017,02/23/2017,02/04/2017,1.7201,"13,741,385"
02/18/2017,02/23/2017,02/11/2017,1.7304,"12,618,594"
02/18/2017,02/23/2017,02/18/2017,1.7134,"13,520,767"
02/11/2017,02/15/2017,02/11/2017,1.7304,"12,577,194"
02/11/2017,02/15/2017,02/04/2017,1.7201,"13,741,385"
02/11/2017,02/15/2017,01/28/2017,1.7198,"13,227,632"
02/11/2017,02/15/2017,01/21/2017,1.7092,"13,646,584"
02/11/2017,02/15/2017,01/14/2017,1.7045,"15,997,170"
02/04/2017,02/08/2017,01/07/2017,1.7431,"14,397,358"
02/04/2017,02/08/2017,01/14/2017,1.7044,"15,997,170"
02/04/2017,02/08/2017,01/21/2017,1.7092,"13,646,584"
02/04/2017,02/08/2017,01/28/2017,1.7198,"13,227,632"
02/04/2017,02/08/2017,02/04/2017,1.7193,"13,581,960"
01/28/2017,02/01/2017,01/28/2017,1.7199,"13,260,397"
01/28/2017,02/01/2017,01/21/2017,1.7093,"13,571,697"
01/28/2017,02/01/2017,01/14/2017,1.7045,"15,997,170"
01/28/2017,02/01/2017,01/07/2017,1.7430,"14,397,358"
01/28/2017,02/01/2017,12/31/2016,1.7690,"12,821,215"
01/21/2017,01/25/2017,12/24/2016,1.7884,"15,628,402"
01/21/2017,01/25/2017,12/31/2016,1.7690,"12,825,900"
01/21/2017,01/25/2017,01/07/2017,1.7429,"14,397,358"
01/21/2017,01/25/2017,01/14/2017,1.7044,"15,757,754"
01/21/2017,01/25/2017,01/21/2017,1.7098,"13,374,784"
01/14/2017,01/19/2017,01/14/2017,1.7044,"15,757,754"
01/14/2017,01/19/2017,01/07/2017,1.7429,"14,397,358"
01/14/2017,01/19/2017,12/31/2016,1.7690,"12,825,900"
01/14/2017,01/19/2017,12/24/2016,1.7884,"15,628,402"
01/14/2017,01/19/2017,12/17/2016,1.8334,"13,613,470"
01/07/2017,01/11/2017,12/10/2016,1.8857,"14,322,682"
01/07/2017,01/11/2017,12/17/2016,1.8334,"13,613,470"
01/07/2017,01/11/2017,12/24/2016,1.7884,"15,628,402"
01/07/2017,01/11/2017,12/31/2016,1.7690,"12,825,900"
01/07/2017,01/11/2017,01/07/2017,1.7420,"14,226,639"
12/31/2016,01/05/2017,12/31/2016,1.7696,"12,589,933"
12/31/2016,01/05/2017,12/24/2016,1.7884,"15,628,402"
12/31/2016,01/05/2017,12/17/2016,1.8334,"13,613,470"
12/31/2016,01/05/2017,12/10/2016,1.8857,"14,322,682"
12/31/2016,01/05/2017,12/03/2016,1.9153,"13,364,797"
12/24/2016,12/29/2016,11/26/2016,1.8954,"12,286,467"
12/24/2016,12/29/2016,12/03/2016,1.9153,"13,364,797"
12/24/2016,12/29/2016,12/10/2016,1.8857,"14,322,682"
12/24/2016,12/29/2016,12/17/2016,1.8334,"13,613,470"
12/24/2016,12/29/2016,12/24/2016,1.7883,"15,351,124"
12/17/2016,12/21/2016,12/17/2016,1.8329,"13,573,837"
12/17/2016,12/21/2016,12/10/2016,1.8857,"14,322,682"
12/17/2016,12/21/2016,12/03/2016,1.9153,"13,364,797"
12/17/2016,12/21/2016,11/26/2016,1.8954,"12,286,467"
12/17/2016,12/21/2016,11/19/2016,1.8202,"14,447,436"
12/10/2016,12/14/2016,11/12/2016,1.7347,"13,057,677"
12/10/2016,12/14/2016,11/19/2016,1.8202,"14,447,435"
12/10/2016,12/14/2016,11/26/2016,1.8954,"12,286,540"
12/10/2016,12/14/2016,12/03/2016,1.9153,"13,374,797"
12/10/2016,12/14/2016,12/10/2016,1.8847,"14,208,265"
12/03/2016,12/07/2016,12/03/2016,1.9145,"13,335,291"
12/03/2016,12/07/2016,11/26/2016,1.8955,"12,286,540"
12/03/2016,12/07/2016,11/19/2016,1.8202,"14,447,435"
12/03/2016,12/07/2016,11/12/2016,1.7347,"13,057,677"
12/03/2016,12/07/2016,11/05/2016,1.6396,"11,222,448"
11/26/2016,11/30/2016,10/29/2016,1.6028,"12,043,441"
11/26/2016,11/30/2016,11/05/2016,1.6396,"11,222,448"
11/26/2016,11/30/2016,11/12/2016,1.7347,"13,057,677"
11/26/2016,11/30/2016,11/19/2016,1.8206,"14,489,004"
11/26/2016,11/30/2016,11/26/2016,1.8963,"12,204,324"
11/19/2016,11/23/2016,11/19/2016,1.8207,"14,482,535"
11/19/2016,11/23/2016,11/12/2016,1.7347,"13,057,677"
11/19/2016,11/23/2016,11/05/2016,1.6396,"11,222,448"
11/19/2016,11/23/2016,10/29/2016,1.6028,"12,043,441"
11/19/2016,11/23/2016,10/22/2016,1.5643,"12,986,089"
11/12/2016,11/16/2016,10/15/2016,1.5755,"13,839,804"
11/12/2016,11/16/2016,10/22/2016,1.5648,"12,906,426"
11/12/2016,11/16/2016,10/29/2016,1.6028,"12,043,441"
11/12/2016,11/16/2016,11/05/2016,1.6396,"11,222,448"
11/12/2016,11/16/2016,11/12/2016,1.7347,"13,057,677"
11/05/2016,11/09/2016,11/05/2016,1.6398,"11,126,555"
11/05/2016,11/09/2016,10/29/2016,1.6029,"12,043,441"
11/05/2016,11/09/2016,10/22/2016,1.5648,"12,906,426"
11/05/2016,11/09/2016,10/15/2016,1.5755,"13,839,804"
11/05/2016,11/09/2016,10/08/2016,1.6187,"12,688,720"
10/29/2016,11/02/2016,10/01/2016,1.6680,"13,851,743"
10/29/2016,11/02/2016,10/08/2016,1.6189,"12,688,720"
10/29/2016,11/02/2016,10/15/2016,1.5755,"13,839,804"
10/29/2016,11/02/2016,10/22/2016,1.5633,"12,930,553"
10/29/2016,11/02/2016,10/29/2016,1.6021,"11,332,706"
10/22/2016,10/26/2016,10/22/2016,1.5644,"12,866,698"
10/22/2016,10/26/2016,10/15/2016,1.5757,"13,798,375"
10/22/2016,10/26/2016,10/08/2016,1.6189,"12,688,720"
10/22/2016,10/26/2016,10/01/2016,1.6682,"13,854,809"
10/22/2016,10/26/2016,09/24/2016,1.7203,"11,750,058"
10/15/2016,10/19/2016,09/17/2016,1.7599,"13,048,332"
10/15/2016,10/19/2016,09/24/2016,1.7203,"11,750,058"
10/15/2016,10/19/2016,10/01/2016,1.6683,"13,854,809"
10/15/2016,10/19/2016,10/08/2016,1.6192,"12,647,664"
10/15/2016,10/19/2016,10/15/2016,1.5757,"13,798,375"
10/08/2016,10/13/2016,10/08/2016,1.6190,"12,597,688"
10/08/2016,10/13/2016,10/01/2016,1.6683,"13,854,809"
10/08/2016,10/13/2016,09/24/2016,1.7203,"11,750,058"
10/08/2016,10/13/2016,09/17/2016,1.7599,"13,048,332"
10/08/2016,10/13/2016,09/10/2016,1.7969,"12,681,388"
10/01/2016,10/05/2016,09/03/2016,1.8251,"14,532,685"
10/01/2016,10/05/2016,09/10/2016,1.7968,"12,683,737"
10/01/2016,10/05/2016,09/17/2016,1.7599,"13,055,365"
10/01/2016,10/05/2016,09/24/2016,1.7239,"11,292,923"
10/01/2016,10/05/2016,10/01/2016,1.6732,"13,241,498"
09/24/2016,09/28/2016,09/24/2016,1.7239,"11,292,923"
09/24/2016,09/28/2016,09/17/2016,1.7599,"13,055,365"
09/24/2016,09/28/2016,09/10/2016,1.7968,"12,683,737"
09/24/2016,09/28/2016,09/03/2016,1.8251,"14,532,685"
09/24/2016,09/28/2016,08/27/2016,1.8078,"14,533,164"
09/17/2016,09/21/2016,08/20/2016,1.7756,"13,609,035"
09/17/2016,09/21/2016,08/27/2016,1.8078,"14,533,164"
09/17/2016,09/21/2016,09/03/2016,1.8251,"14,532,685"
09/17/2016,09/21/2016,09/10/2016,1.7968,"12,683,737"
09/17/2016,09/21/2016,09/17/2016,1.7599,"13,055,365"
09/10/2016,09/14/2016,09/10/2016,1.7958,"12,643,660"
09/10/2016,09/14/2016,09/03/2016,1.8251,"14,532,599"
09/10/2016,09/14/2016,08/27/2016,1.8078,"14,533,164"
09/10/2016,09/14/2016,08/20/2016,1.7756,"13,608,846"
09/10/2016,09/14/2016,08/13/2016,1.7327,"13,242,676"
09/03/2016,09/08/2016,08/06/2016,1.6973,"12,440,234"
09/03/2016,09/08/2016,08/13/2016,1.7327,"13,242,676"
09/03/2016,09/08/2016,08/20/2016,1.7756,"13,608,846"
09/03/2016,09/08/2016,08/27/2016,1.8078,"14,533,164"
09/03/2016,09/08/2016,09/03/2016,1.8251,"14,532,599"
08/27/2016,08/31/2016,08/27/2016,1.8080,"14,491,898"
08/27/2016,08/31/2016,08/20/2016,1.7755,"13,569,058"
08/27/2016,08/31/2016,08/13/2016,1.7327,"13,242,676"
08/27/2016,08/31/2016,08/06/2016,1.6973,"12,440,234"
08/27/2016,08/31/2016,07/30/2016,1.6577,"12,204,968"
08/20/2016,08/24/2016,07/23/2016,1.6211,"12,351,462"
08/20/2016,08/24/2016,07/30/2016,1.6577,"12,204,968"
08/20/2016,08/24/2016,08/06/2016,1.6973,"12,440,234"
08/20/2016,08/24/2016,08/13/2016,1.7327,"13,242,676"
08/20/2016,08/24/2016,08/20/2016,1.7741,"13,366,049"
08/13/2016,08/17/2016,08/13/2016,1.7327,"13,242,676"
08/13/2016,08/17/2016,08/06/2016,1.6973,"12,440,234"
08/13/2016,08/17/2016,07/30/2016,1.6576,"12,247,121"
08/13/2016,08/17/2016,07/23/2016,1.6211,"12,351,462"
08/13/2016,08/17/2016,07/16/2016,1.5865,"12,986,285"
08/06/2016,08/10/2016,07/09/2016,1.5583,"12,722,735"
08/06/2016,08/10/2016,07/16/2016,1.5865,"12,986,285"
08/06/2016,08/10/2016,07/23/2016,1.6211,"12,351,462"
08/06/2016,08/10/2016,07/30/2016,1.6576,"12,247,121"
08/06/2016,08/10/2016,08/06/2016,1.6973,"12,440,234"
07/30/2016,08/03/2016,07/30/2016,1.6576,"12,247,121"
07/30/2016,08/03/2016,07/23/2016,1.6211,"12,351,462"
07/30/2016,08/03/2016,07/16/2016,1.5865,"12,986,285"
07/30/2016,08/03/2016,07/09/2016,1.5583,"12,725,322"
07/30/2016,08/03/2016,07/02/2016,1.5125,"12,182,136"
07/23/2016,07/27/2016,06/25/2016,1.4753,"13,731,716"
07/23/2016,07/27/2016,07/02/2016,1.5125,"12,182,136"
07/23/2016,07/27/2016,07/09/2016,1.5583,"12,722,735"
07/23/2016,07/27/2016,07/16/2016,1.5865,"12,986,285"
07/23/2016,07/27/2016,07/23/2016,1.6211,"12,351,462"
07/16/2016,07/20/2016,07/16/2016,1.5869,"14,311,066"
07/16/2016,07/20/2016,07/09/2016,1.5571,"14,029,194"
07/16/2016,07/20/2016,07/02/2016,1.5133,"13,317,412"
07/16/2016,07/20/2016,06/25/2016,1.4740,"15,252,573"
07/16/2016,07/20/2016,06/18/2016,1.4196,"13,949,954"
07/09/2016,07/13/2016,06/11/2016,1.3737,"14,786,714"
07/09/2016,07/13/2016,06/18/2016,1.4196,"13,949,954"
07/09/2016,07/13/2016,06/25/2016,1.4740,"15,252,573"
07/09/2016,07/13/2016,07/02/2016,1.5133,"13,317,412"
07/09/2016,07/13/2016,07/09/2016,1.5567,"13,970,760"
07/02/2016,07/07/2016,07/02/2016,1.5134,"13,200,009"
07/02/2016,07/07/2016,06/25/2016,1.4740,"15,252,573"
07/02/2016,07/07/2016,06/18/2016,1.4196,"13,949,954"
07/02/2016,07/07/2016,06/11/2016,1.3737,"14,786,714"
07/02/2016,07/07/2016,06/04/2016,1.3350,"14,292,357"
06/25/2016,06/29/2016,05/28/2016,1.3356,"15,719,802"
06/25/2016,06/29/2016,06/04/2016,1.3350,"14,292,357"
06/25/2016,06/29/2016,06/11/2016,1.3737,"14,786,714"
06/25/2016,06/29/2016,06/18/2016,1.4197,"13,949,954"
06/25/2016,06/29/2016,06/25/2016,1.4740,"15,252,573"
06/18/2016,06/22/2016,06/18/2016,1.4208,"13,663,082"
06/18/2016,06/22/2016,06/11/2016,1.3737,"14,786,714"
06/18/2016,06/22/2016,06/04/2016,1.3350,"14,292,357"
06/18/2016,06/22/2016,05/28/2016,1.3356,"15,719,802"
06/18/2016,06/22/2016,05/21/2016,1.3735,"12,378,907"
06/11/2016,06/15/2016,05/14/2016,1.4185,"14,380,423"
06/11/2016,06/15/2016,05/21/2016,1.3735,"12,378,907"
06/11/2016,06/15/2016,05/28/2016,1.3355,"15,720,673"
06/11/2016,06/15/2016,06/04/2016,1.3350,"14,292,357"
06/11/2016,06/15/2016,06/11/2016,1.3738,"14,666,657"
06/04/2016,06/08/2016,06/04/2016,1.3359,"14,050,301"
06/04/2016,06/08/2016,05/28/2016,1.3356,"15,720,673"
06/04/2016,06/08/2016,05/21/2016,1.3735,"12,378,907"
06/04/2016,06/08/2016,05/14/2016,1.4185,"14,380,423"
06/04/2016,06/08/2016,05/07/2016,1.4434,"12,966,585"
05/28/2016,06/02/2016,04/30/2016,1.4609,"13,645,530"
05/28/2016,06/02/2016,05/07/2016,1.4434,"12,966,585"
05/28/2016,06/02/2016,05/14/2016,1.4185,"14,380,423"
05/28/2016,06/02/2016,05/21/2016,1.3735,"12,378,907"
05/28/2016,06/02/2016,05/28/2016,1.3353,"15,685,771"
05/21/2016,05/25/2016,05/21/2016,1.3735,"12,372,260"
05/21/2016,05/25/2016,05/14/2016,1.4185,"14,380,423"
05/21/2016,05/25/2016,05/07/2016,1.4434,"12,966,585"
05/21/2016,05/25/2016,04/30/2016,1.4609,"13,645,530"
05/21/2016,05/25/2016,04/23/2016,1.4714,"12,848,236"
05/14/2016,05/18/2016,04/16/2016,1.4948,"13,735,645"
05/14/2016,05/18/2016,04/23/2016,1.4714,"12,848,280"
05/14/2016,05/18/2016,04/30/2016,1.4608,"13,835,340"
05/14/2016,05/18/2016,05/07/2016,1.4434,"12,966,585"
05/14/2016,05/18/2016,05/14/2016,1.4179,"14,340,189"
05/07/2016,05/11/2016,05/07/2016,1.4437,"12,966,585"
05/07/2016,05/11/2016,04/30/2016,1.4607,"13,835,340"
05/07/2016,05/11/2016,04/23/2016,1.4712,"12,848,365"
05/07/2016,05/11/2016,04/16/2016,1.4947,"13,735,645"
05/07/2016,05/11/2016,04/09/2016,1.5122,"12,779,579"
04/30/2016,05/04/2016,04/02/2016,1.5236,"12,108,639"
04/30/2016,05/04/2016,04/09/2016,1.5122,"12,779,579"
04/30/2016,05/04/2016,04/16/2016,1.4948,"13,605,923"
04/30/2016,05/04/2016,04/23/2016,1.4712,"12,848,365"
04/30/2016,05/04/2016,04/30/2016,1.4607,"13,607,260"
04/23/2016,04/27/2016,04/23/2016,1.4714,"12,803,644"
04/23/2016,04/27/2016,04/16/2016,1.4948,"13,605,923"
04/23/2016,04/27/2016,04/09/2016,1.5122,"12,779,579"
04/23/2016,04/27/2016,04/02/2016,1.5236,"12,108,639"
04/23/2016,04/27/2016,03/26/2016,1.5153,"12,534,169"
04/16/2016,04/20/2016,03/19/2016,1.5030,"13,446,301"
04/16/2016,04/20/2016,03/26/2016,1.5153,"12,534,169"
04/16/2016,04/20/2016,04/02/2016,1.5236,"12,108,639"
04/16/2016,04/20/2016,04/09/2016,1.5122,"12,779,579"
04/16/2016,04/20/2016,04/16/2016,1.4951,"13,523,825"
04/09/2016,04/13/2016,04/09/2016,1.5122,"12,779,579"
04/09/2016,04/13/2016,04/02/2016,1.5236,"12,108,639"
04/09/2016,04/13/2016,03/26/2016,1.5153,"12,534,169"
04/09/2016,04/13/2016,03/19/2016,1.5030,"13,446,648"
04/09/2016,04/13/2016,03/12/2016,1.5028,"12,150,449"
04/02/2016,04/06/2016,03/05/2016,1.5047,"11,850,311"
04/02/2016,04/06/2016,03/12/2016,1.5028,"12,150,449"
04/02/2016,04/06/2016,03/19/2016,1.5029,"13,446,648"
04/02/2016,04/06/2016,03/26/2016,1.5153,"12,534,169"
04/02/2016,04/06/2016,04/02/2016,1.5237,"11,968,483"
03/26/2016,03/30/2016,03/26/2016,1.5153,"12,534,169"
03/26/2016,03/30/2016,03/19/2016,1.5028,"13,420,586"
03/26/2016,03/30/2016,03/12/2016,1.5025,"12,150,449"
03/26/2016,03/30/2016,03/05/2016,1.5044,"11,850,311"
03/26/2016,03/30/2016,02/27/2016,1.5041,"13,039,016"
03/19/2016,03/23/2016,02/20/2016,1.4933,"13,014,283"
03/19/2016,03/23/2016,02/27/2016,1.5040,"13,020,176"
03/19/2016,03/23/2016,03/05/2016,1.5044,"11,849,492"
03/19/2016,03/23/2016,03/12/2016,1.5025,"12,150,449"
03/19/2016,03/23/2016,03/19/2016,1.5024,"13,564,884"
03/12/2016,03/16/2016,03/12/2016,1.5025,"12,150,449"
03/12/2016,03/16/2016,03/05/2016,1.5044,"11,849,492"
03/12/2016,03/16/2016,02/27/2016,1.5040,"13,020,176"
03/12/2016,03/16/2016,02/20/2016,1.4933,"13,014,283"
03/12/2016,03/16/2016,02/13/2016,1.4958,"12,916,651"
03/05/2016,03/09/2016,02/06/2016,1.5011,"12,422,286"
03/05/2016,03/09/2016,02/13/2016,1.4958,"12,916,651"
03/05/2016,03/09/2016,02/20/2016,1.4933,"13,014,284"
03/05/2016,03/09/2016,02/27/2016,1.5040,"13,020,176"
03/05/2016,03/09/2016,03/05/2016,1.5049,"11,658,815"
02/27/2016,03/02/2016,02/27/2016,1.5040,"13,019,445"
02/27/2016,03/02/2016,02/20/2016,1.4933,"13,014,284"
02/27/2016,03/02/2016,02/13/2016,1.4958,"12,916,651"
02/27/2016,03/02/2016,02/06/2016,1.5011,"12,422,286"
02/27/2016,03/02/2016,01/30/2016,1.4977,"12,852,327"
02/20/2016,02/24/2016,01/23/2016,1.4966,"13,623,977"
02/20/2016,02/24/2016,01/30/2016,1.4977,"12,852,327"
02/20/2016,02/24/2016,02/06/2016,1.5011,"12,422,286"
02/20/2016,02/24/2016,02/13/2016,1.4958,"12,916,651"
02/20/2016,02/24/2016,02/20/2016,1.4934,"13,000,384"
02/13/2016,02/18/2016,02/13/2016,1.4958,"12,942,190"
02/13/2016,02/18/2016,02/06/2016,1.5012,"12,481,031"
02/13/2016,02/18/2016,01/30/2016,1.4977,"12,852,327"
02/13/2016,02/18/2016,01/23/2016,1.4966,"13,623,977"
02/13/2016,02/18/2016,01/16/2016,1.4714,"13,324,380"
